city,state,place,pct_non_white
Converse,Texas,16468,44.43743037504642
Amarillo,Texas,03000,17.854288658239305
Timberwood Park,Texas,73057,17.35126911682281
Whiteface town,Texas,78328,8.356545961002782
Petrolia,Texas,57044,3.1481481481481444
Goliad,Texas,30080,32.08695652173913
Clear Lake Shores,Texas,15328,2.857142857142858
Plains town,Texas,57968,2.49597423510467
Batesville,Texas,05924,0.0
Trent town,Texas,73580,17.472118959107807
Itasca,Texas,37084,25.933908045977017
New Braunfels,Texas,50820,8.359978851431304
Schertz,Texas,66128,30.107526881720425
Hillsboro,Texas,34088,30.915847518580676
Calvert,Texas,11992,61.44578313253012
Van Horn town,Texas,75032,26.363636363636367
Port Mansfield,Texas,58928,0.0
Sun Valley,Texas,71356,33.333333333333336
Crosbyton,Texas,17768,19.082260772243988
Carrollton,Texas,13024,31.001074841350473
Caddo Mills,Texas,11716,15.606936416184968
Bridgeport,Texas,10264,6.682134570765664
Chico,Texas,14620,3.778558875219684
Coppell,Texas,16612,32.89470524672829
Dallas,Texas,19000,37.33748079830935
Devine,Texas,20152,11.789562645256712
Natalia,Texas,50400,12.131147540983612
Dalhart,Texas,18524,11.9140625
San Leanna village,Texas,65552,1.0355029585798814
Jonestown,Texas,38020,2.948652770716831
Superior village,Wisconsin,78660,3.615960099750626
Camp Douglas village,Wisconsin,12350,7.540983606557372
New Auburn village,Wisconsin,56350,0.35460992907800915
Howard village,Wisconsin,35950,8.246006714823483
Nichols village,Wisconsin,57375,8.300395256916993
Clinton village,Wisconsin,15625,10.412573673870329
Peshtigo,Wisconsin,62175,8.308605341246288
Burlington,Wisconsin,11200,4.996773301373647
Radisson village,Wisconsin,66050,34.11764705882353
Winter village,Wisconsin,87975,14.626865671641786
Union Center village,Wisconsin,81725,7.109004739336489
Downing village,Wisconsin,20675,3.015075376884424
Brooklyn village,Wisconsin,10075,10.517928286852584
Spooner,Wisconsin,75625,9.020817270624516
Marshall village,Wisconsin,49575,6.35400907715582
Monona,Wisconsin,53675,6.660920955429694
Appleton,Wisconsin,02375,15.727215095968383
Winneconne village,Wisconsin,87900,2.6218611521418023
Butternut village,Wisconsin,11525,4.185022026431717
Mellen,Wisconsin,50700,7.68025078369906
Kewaskum village,Wisconsin,39300,2.9615476474803004
Edgerton,Wisconsin,22575,5.639639639639638
Footville village,Wisconsin,26400,1.501154734411081
La Farge village,Wisconsin,40875,4.57856399583767
Opdyke West town,Texas,54075,10.81081081081081
Sundown,Texas,71060,7.686148919135305
Centerville,Texas,13900,12.536443148688047
Leona,Texas,42340,0.0
Hawkins,Texas,32816,26.178010471204193
Lufkin,Texas,45072,31.0023967291696
El Campo,Texas,22864,16.053310404127252
Blanket town,Texas,08596,2.1505376344086002
Brownwood,Texas,10780,11.569141817013762
Anacua,Texas,03126,
Arroyo Gardens,Texas,04176,33.913043478260875
Bluetown,Texas,08908,2.6033690658499253
Banquete,Texas,05576,0.0
Bee Cave,Texas,07156,19.301415236374588
Big Thicket Lake Estates,Texas,08240,13.21022727272727
Boling,Texas,09232,16.953528399311534
Buchanan Lake Village,Texas,10990,0.0
Buena Vista,Texas,11102,0.0
Bristol,Texas,10336,8.566433566433563
Camargito,Texas,12010,1.546391752577314
Campo Verde,Texas,12226,0.0
Canyon Creek,Texas,12562,2.0308692120227456
Carlsbad,Texas,12892,12.704174228675136
Casa Blanca,Texas,13128,
Burton,Texas,11536,18.86304909560723
Callender Lake,Texas,11940,11.143695014662757
Cape Royale,Texas,12600,20.599250936329582
Casas,Texas,13150,0.0
Cedar Point,Texas,13570,3.2704402515723263
Chaparrito,Texas,14266,0.0
Chapeno,Texas,14290,
Chilton,Texas,14692,22.479564032697553
Chula Vista CDP (Cameron County),Texas,14880,0.0
Mayville,Wisconsin,50200,3.7793667007150145
Kaukauna,Wisconsin,38800,2.53889234598631
Antigo,Wisconsin,02250,7.455012853470433
Coleman village,Wisconsin,16250,7.255936675461738
Pound village,Wisconsin,64750,5.528846153846157
New Glarus village,Wisconsin,56700,2.1105527638190957
Columbus,Wisconsin,16450,4.052985369711348
Iron Ridge village,Wisconsin,37150,0.7874015748031482
Ripon,Wisconsin,68175,4.331062845392619
Fox Point village,Wisconsin,27075,10.646616541353382
Hales Corners village,Wisconsin,32075,6.630918127125296
Crandon,Wisconsin,17425,15.97114889232355
North Hudson village,Wisconsin,58050,2.3182297154899945
South Milwaukee,Wisconsin,75125,8.946891253519107
Wauwatosa,Wisconsin,84675,13.818765504158758
Tomahawk,Wisconsin,80125,3.906742281033393
Cleveland village,Wisconsin,15400,1.5566625155666203
Baldwin village,Wisconsin,04400,1.4691235059760999
Fountain City,Wisconsin,26850,4.8721071863580985
Linden village,Wisconsin,44625,0.1953125
Argyle village,Wisconsin,02650,1.8498367791077275
Kirvin town,Texas,39520,9.302325581395355
Highland Haven,Texas,33794,6.69291338582677
Bailey,Texas,05264,9.701492537313428
Oak Valley town,Texas,53217,6.439393939393945
Richland town,Texas,61820,16.371681415929206
Rockwall,Texas,62828,14.716219586857438
Bruceville-Eddy,Texas,10828,4.223521767381422
San Antonio,Texas,65000,19.661185757017353
Sweeny,Texas,71492,17.03664081305162
Wild Peach Village,Texas,79192,11.706036745406823
Melvin town,Texas,47568,29.34782608695652
Covington,Texas,17372,2.500000000000002
Bonham,Texas,09328,21.28581273998228
Dodd City town,Texas,20680,13.520408163265307
Honey Grove,Texas,34700,12.476099426386234
Sachse,Texas,64064,31.276604053579106
Lynxville village,Wisconsin,46675,0.0
DeSoto,Texas,20092,73.1343002448672
Farmers Branch,Texas,25452,28.266605189682114
Ferris,Texas,25752,23.142644873699847
Castroville,Texas,13312,13.625789298770352
Port Lavaca,Texas,58916,18.827694080843006
San Perlita,Texas,65636,3.424657534246578
Bryson,Texas,10960,6.132879045996598
Jacksboro,Texas,37168,12.58278145695364
Reno city (Lamar County),Texas,61592,10.184345723783617
Ralls,Texas,60356,11.233480176211453
Alvord town,Texas,02284,4.285714285714281
Rhome,Texas,61700,2.0959735245449584
Cedar Hill,Texas,13492,64.10420098846788
Garland,Texas,29000,36.15540772928219
Grapevine,Texas,30644,20.931410244387337
Richardson,Texas,61796,33.161845540744814
Lasara,Texas,41548,1.1723329425556872
Raymondville,Texas,60836,3.529625260865621
Chester town,Texas,14584,5.626598465473142
Colmesneil,Texas,16048,6.230031948881787
Carrizo Hill,Texas,12982,46.50817236255572
Ladonia town,Texas,40180,23.190546528803544
Fifth Street,Texas,25795,55.84415584415585
Pecan Grove,Texas,56482,18.33716915995397
Pleak village,Texas,58088,21.355932203389827
Beach City,Texas,06200,8.29579579579579
Oak Ridge North,Texas,53190,3.651953000952679
Pinehurst,Texas,57596,7.15827935558877
Stagecoach town,Texas,69932,8.602150537634412
Lytle,Texas,45288,2.8068862275449136
Marietta town,Texas,46668,23.853211009174313
Hillcrest village,Texas,33980,5.13196480938416
San Juan,Texas,65516,5.9601567602873935
Weslaco,Texas,77272,13.389679715302494
Burnet,Texas,11464,9.096712416214492
Oglesby,Texas,53520,13.570274636510504
Pantego town,Texas,55020,13.393915448439353
Pelican Bay,Texas,56640,3.7200504413619218
White Settlement,Texas,78544,17.07372615997723
Ector,Texas,22516,6.612529002320189
Leonard,Texas,42352,7.537283353486501
Altamont town,Utah,00760,2.9556650246305383
Neola,Utah,54110,18.86363636363636
Brian Head town,Utah,08020,7.246376811594201
Kanarraville town,Utah,40030,2.9585798816568087
Cannonville town,Utah,10330,23.60248447204969
Panguitch,Utah,57740,8.179271708683478
Halls Crossing,Utah,33027,
La Sal,Utah,43110,0.0
Mexican Hat,Utah,49380,
Orderville town,Utah,57080,1.3495276653171406
Amalga town,Utah,01090,3.7735849056603765
Newton town,Utah,54550,2.3076923076923106
Trenton town,Utah,77230,2.952755905511806
Corinne,Utah,15830,3.8709677419354827
Garland,Utah,28150,3.452380952380951
Honeyville,Utah,36290,2.6779882429784463
Perry,Utah,59390,1.6696841681754226
South Willard,Utah,71255,7.647740440324446
Willard,Utah,84710,3.0945558739254975
Bountiful,Utah,07690,6.184369376551791
South Weber,Utah,71180,5.08061238314591
Sunset,Utah,74480,15.555134520651759
Fillmore,Utah,25510,18.59276729559748
Pleasant Grove,Utah,60930,8.124022928608653
Timber Lakes,Utah,76280,0.0
Pleasant View,Utah,61150,5.845306042117693
Roy,Utah,65110,15.061475409836067
Scofield town,Utah,67990,0.0
Helper,Utah,34530,4.734256364448419
Washington Terrace,Utah,82070,5.599214145383103
West Haven,Utah,82930,5.166158757800032
Kingston town,Utah,41350,0.0
Riverton,Utah,64340,5.253179190751444
South Jordan,Utah,70850,11.644990027809765
Columbia,Virginia,18624,48.412698412698404
Tysons,Virginia,79950,47.07143151560117
Bedford town,Virginia,05544,23.697043584273093
Allisonia,Virginia,01256,0.0
Conestoga,Pennsylvania,15584,2.415875754961172
Coral,Pennsylvania,16136,0.0
Cornwells Heights,Pennsylvania,16272,14.467005076142136
Crenshaw,Pennsylvania,17040,0.0
Cross Creek,Pennsylvania,17320,1.8072289156626509
Crown,Pennsylvania,17440,0.0
Crucible,Pennsylvania,17528,0.0
Hublersburg,Pennsylvania,36064,0.0
Hudson,Pennsylvania,36096,12.586445366528354
Hunterstown,Pennsylvania,36352,17.589576547231268
Hyde Park,Pennsylvania,36576,37.852897473997025
Idaville,Pennsylvania,36712,3.240740740740744
Imperial,Pennsylvania,36768,1.342281879194629
Indian Mountain Lake,Pennsylvania,36904,22.10214028395847
Inkerman,Pennsylvania,37008,0.0
Intercourse,Pennsylvania,37016,13.902439024390246
Jacksonville CDP (Indiana County),Pennsylvania,37552,0.0
Jacksonwald,Pennsylvania,37584,7.241379310344831
James City,Pennsylvania,37656,0.0
Joffre,Pennsylvania,38240,0.0
Kapp Heights,Pennsylvania,38744,0.0
Kelayres,Pennsylvania,39056,9.034907597535934
Kempton,Pennsylvania,39224,0.0
Kenmar,Pennsylvania,39280,6.947368421052635
Mobridge,South Dakota,43180,29.010339734121125
De Smet,South Dakota,16260,0.73260073260073
Erwin town,South Dakota,19860,0.0
Wentworth village,South Dakota,70020,9.523809523809524
Mellette,South Dakota,41860,7.2916666666666625
Redfield,South Dakota,53460,3.4068912117692585
Humboldt town,South Dakota,30900,2.3323615160349864
Vilas town,South Dakota,67340,0.0
Hecla,South Dakota,27980,0.0
Roscoe,South Dakota,55820,7.199999999999996
Hurley,South Dakota,30980,1.6949152542372836
Loomis,South Dakota,39020,
Wessington,South Dakota,70140,0.5649717514124242
Conashaugh Lakes,Pennsylvania,15479,0.0
Mission Hill town,South Dakota,42980,5.263157894736848
Lily town,South Dakota,37140,0.0
Revillo town,South Dakota,54220,0.0
Fort Pierre,South Dakota,22260,9.776785714285719
Edgemont,South Dakota,18300,13.687150837988826
Corsica,South Dakota,13980,4.307692307692312
White Lake,South Dakota,71180,3.5885167464114853
Leola,South Dakota,36460,2.1186440677966156
Viborg,South Dakota,67020,3.30788804071247
Alexandria,South Dakota,00820,0.5665722379603388
Eureka,South Dakota,20180,7.072691552062871
Wetonka town,South Dakota,70740,0.0
Centerville,South Dakota,11060,0.68415051311288
Monroe town,South Dakota,43380,4.347826086956519
Sioux Falls,South Dakota,59020,15.514603341294176
Cavour town,South Dakota,10620,11.382113821138207
Marty,South Dakota,41180,96.51898734177216
Buffalo town,South Dakota,08140,2.4691358024691357
Orrstown borough,Pennsylvania,57112,3.200000000000003
Rankin borough,Pennsylvania,63408,84.42940038684719
Bolivar borough,Pennsylvania,07480,0.9546539379474916
Littlestown borough,Pennsylvania,43944,8.05339265850945
Nesquehoning borough,Pennsylvania,53088,11.021920345785741
Ashland borough,Pennsylvania,03264,5.508317929759709
McKeansburg,Pennsylvania,46232,2.684563758389258
Park Forest Village,Pennsylvania,58036,24.67229828138654
Ben Avon Heights borough,Pennsylvania,05520,3.316326530612246
West Wyomissing,Pennsylvania,84280,14.162826420890939
Ringtown borough,Pennsylvania,65000,1.5132408575031508
Newell borough,Pennsylvania,53504,1.1945392491467532
Penn borough,Pennsylvania,58872,4.545454545454541
Hookstown borough,Pennsylvania,35576,2.083333333333337
Picture Rocks borough,Pennsylvania,60136,4.643449419568824
Conshohocken borough,Pennsylvania,15848,7.360817038236389
Spring House,Pennsylvania,73264,21.730531520395544
Deer Lake borough,Pennsylvania,18576,0.4048582995951455
Newtown,Pennsylvania,54264,0.0
Fallston borough,Pennsylvania,25152,0.0
Bryn Athyn borough,Pennsylvania,09696,5.555555555555558
Warrior Run borough,Pennsylvania,81080,3.17700453857791
Yardley borough,Pennsylvania,86920,8.911290322580644
South Renovo borough,Pennsylvania,72448,1.4000000000000012
Braddock Hills borough,Pennsylvania,08008,37.08408953418028
Brentwood borough,Pennsylvania,08416,9.610057532495208
Carnot-Moon,Pennsylvania,11348,17.254313578394598
Fleetwood borough,Pennsylvania,26280,5.543345543345546
New Albany borough,Pennsylvania,53152,0.0
Briar Creek borough,Pennsylvania,08472,10.650887573964496
Fernville,Pennsylvania,25744,9.111111111111114
Amity Gardens,Pennsylvania,02349,2.8261490151298863
Birdsboro borough,Pennsylvania,06504,4.346131358409666
Robesonia borough,Pennsylvania,65336,8.57588357588358
Petersburg borough,Pennsylvania,59616,1.043841336116913
Gap,Pennsylvania,28376,11.933359163115076
Lititz borough,Pennsylvania,43816,3.1708623460096397
Mount Joy borough,Pennsylvania,51656,11.503123851525176
Arlington Heights,Pennsylvania,03008,18.828520150106055
Quarryville borough,Pennsylvania,63064,12.877409967260823
Easton,Pennsylvania,21648,30.742570606887398
Evansburg,Pennsylvania,24240,28.126452812645287
Halfway House,Pennsylvania,32024,21.034363068379037
Rose Valley borough,Pennsylvania,66192,7.066381156316915
Village Green-Green Ridge,Pennsylvania,80218,7.2681704260651685
Shinglehouse borough,Pennsylvania,70304,1.0251630941286116
Bridgeville borough,Pennsylvania,08624,7.588566827697263
Dravosburg borough,Pennsylvania,19856,4.6242774566473965
Edgeworth borough,Pennsylvania,22576,2.1437578814628044
Glassport borough,Pennsylvania,29432,9.265614275909407
Heidelberg borough,Pennsylvania,33592,7.159716758457913
Liberty borough (Allegheny County),Pennsylvania,43064,4.401184934405422
Verona borough,Pennsylvania,80032,17.744850018070114
West Elizabeth borough,Pennsylvania,82848,7.25190839694656
Goodman,Missouri,27874,7.9652425778421465
Rayville,Missouri,60824,0.0
Charmwood town,Missouri,13390,7.8947368421052655
Quitman,Missouri,60410,0.0
Lithium,Missouri,43346,0.0
Eugene,Missouri,22798,3.658536585365857
St. George,Missouri,64370,0.0
Jane town,Missouri,36422,12.82051282051282
Macks Creek,Missouri,45218,10.63829787234043
Napoleon,Missouri,51140,4.232804232804233
Jamestown town,Missouri,36368,2.934537246049662
Lupus town,Missouri,44498,0.0
Rockville,Missouri,62786,4.081632653061229
Salem,Missouri,65234,5.08611955420466
Alba,Missouri,00496,2.055800293685761
Avilla town,Missouri,02746,0.0
Brooklyn Heights town,Missouri,08776,9.278350515463918
Carytown,Missouri,11728,1.2931034482758674
Buffalo,Missouri,09514,8.795536593370523
Macon,Missouri,45326,12.50466592011945
Ashland,Missouri,02242,5.042231891476834
Blue Eye town,Missouri,06526,15.845070422535212
Lamar,Missouri,40376,5.15919126191029
Rives town,Missouri,62228,8.108108108108103
Altamont village,Missouri,00910,1.9900497512437831
Des Arc village,Missouri,19198,0.0
Bunker,Missouri,09694,4.081632653061229
Barnard,Missouri,03340,4.405286343612335
Clearmont,Missouri,14662,0.7042253521126751
Linn Creek,Missouri,43274,0.31152647975077885
Louisburg village,Missouri,44156,0.0
Hallsville,Missouri,29998,4.404291360813096
Glenaire,Missouri,27262,4.907975460122705
Maitland,Missouri,45596,1.171875
Keytesville,Missouri,38468,4.034582132564846
Parkway village,Missouri,56306,2.018633540372672
Elsberry,Missouri,22114,9.596178897090745
Moscow Mills,Missouri,50204,5.537244561634802
Truxton village,Missouri,74014,0.0
New Madrid,Missouri,52076,36.024844720496894
Agency village,Missouri,00298,8.594815825375168
Brimson village,Missouri,08470,12.5
Trimble,Missouri,73852,1.7857142857142905
Tindall town,Missouri,73348,0.0
Avondale,Missouri,02800,15.779092702169628
Montgomery City,Missouri,49574,7.060141949943965
Breckenridge Hills,Missouri,08164,43.45753899480069
Pasadena Hills,Missouri,56396,67.71488469601677
Theodosia village,Missouri,72898,1.2195121951219523
Moline Acres,Missouri,49088,89.69671790610718
Malta,Montana,47425,15.071770334928225
Old Agency,Montana,55260,90.54054054054053
Toston,Montana,74500,0.0
Hysham town,Montana,38350,10.408921933085502
Kicking Horse,Montana,40580,17.777777777777782
Kings Point,Montana,40725,50.21834061135371
Ovando,Montana,56125,0.0
Havre,Montana,35050,18.700183936235437
Libby,Montana,43450,7.510173880873106
Lima town,Montana,43525,5.555555555555558
Broadus town,Montana,09700,3.8610038610038644
Colstrip,Montana,16525,23.774509803921575
Cut Bank,Montana,18775,27.17462393721386
Starr School,Montana,70825,100.0
Helena Valley Northeast,Montana,35628,4.779308405960081
South Gorin town,Missouri,68870,0.0
Bel-Ridge village,Missouri,04366,93.30373658897521
Bragg City town,Missouri,07876,11.971830985915489
Fordland,Missouri,25012,7.717041800643088
Claycomo village,Missouri,14554,14.438839848675912
Glenwood village,Missouri,27514,0.0
Kearney,Missouri,38072,7.231302625061908
Flint Hill,Missouri,24688,1.6913319238900604
Lohman,Missouri,43652,0.0
Mount Moriah town,Missouri,50528,11.940298507462687
Ridgeway,Missouri,61904,2.261306532663321
Weldon Spring Heights town,Missouri,78334,5.05050505050505
Dixon,Missouri,19630,2.6548672566371723
Shoal Creek Drive village,Missouri,67628,11.71875
Wentworth village,Missouri,78424,0.0
Crocker,Missouri,17344,16.591115140525837
La Belle,Missouri,39512,11.34163208852006
Bunceton,Missouri,09658,1.392757660167132
Aullville village,Missouri,02530,0.0
Corder,Missouri,16408,10.874200426439229
Tipton,Missouri,73420,12.425860023724788
Laclede,Missouri,39566,5.026455026455023
